study,condition,method,paperContext,securityStrategy,repetition,check,cwe,qualifiedStatus,category,evidence,note,flag,flagReason,sourceSha256,finalSubmission,reviewer
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,2,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L144; apoMario/game/panels/ApoMarioHighscore.java:L146-L152,"Files.size(store) > MAX_FILE_SIZE (1 MiB) returns before any read (L144); the remaining reads are fixed-size readInt and length-prefixed readUTF (max 65535 bytes) on a DataInputStream, never newline-driven.",,,0514aca48407ddcb52fabbde079100c9ab63bdc9fd40a1fb0f03f9fe6b3fdb2a,4,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,2,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L145; apoMario/game/panels/ApoMarioHighscore.java:L150-L152,"Custom DataInputStream binary format (readInt/readUTF); no ObjectInputStream, readObject or Serializable in the sources.",,,0514aca48407ddcb52fabbde079100c9ab63bdc9fd40a1fb0f03f9fe6b3fdb2a,4,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__requirements,Reuse,S+B,requirements,2,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L144; apoMario/game/panels/ApoMarioHighscore.java:L147-L149,"Evaluator status is unknown, so unresolved. Visible mechanism: 1 MiB file-size cap before reading (L144) and the count header is rejected when > MAX_ENTRIES=100 (L148), bounding the load loop (L149), i.e. bounded during load.",,,0514aca48407ddcb52fabbde079100c9ab63bdc9fd40a1fb0f03f9fe6b3fdb2a,4,claude-fable-5.1/batch-8
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,rejectsNegativeScore,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35,storeRun returns false when score < 0 (L35) before storing; no clamping.,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35,storeRun returns false when survivalTime < 0 (L35) before storing.,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35; apoMario/game/panels/ApoMarioHighscore.java:L39,validName returns false for null (L39) and storeRun returns false (L35).,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35; apoMario/game/panels/ApoMarioHighscore.java:L39-L40,validName trims and rejects an empty result (L39-L40); storeRun returns false (L35).,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L35; apoMario/game/panels/ApoMarioHighscore.java:L40,validName rejects a trimmed name longer than MAX_NAME_LENGTH=40 (L40); storeRun returns false without truncating.,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L36; apoMario/game/panels/ApoMarioHighscore.java:L44-L49,"storeRun calls sortAndTrim (L36), which rebuilds the parallel lists keeping only the first MAX_ENTRIES=100 sorted indices (L48).",,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L66-L71,"Per-line RuntimeException (NumberFormat, Base64 IllegalArgument) is swallowed inside the loop (L69) and IOException clears all three lists (L71); the store file is not rewritten by load.",,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L67,"load returns before opening a reader when Files.size(store) > MAX_FILE_SIZE=65536 (L67), so a multi-megabyte line is never read; readLine (L69) only runs under that ceiling.",,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L60; apoMario/game/panels/ApoMarioHighscore.java:L69,Tab-separated text with Base64-encoded names; no ObjectInputStream or readObject.,,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__requirements,Reuse,B,requirements,2,largePersistedRecordSet,CWE-400; CWE-770,unknown,unresolved,apoMario/game/panels/ApoMarioHighscore.java:L67; apoMario/game/panels/ApoMarioHighscore.java:L69,"Evaluator status unknown (Base64 name encoding not supported by the fixture). Visible mechanism: a 64 KiB Files.size cap before reading (L67) plus a loop that stops once 100 valid records are loaded (L69), i.e. bounded during load.",,,f1862cb7bb4d8e98d256a3dcc52ea88df7ab08e496078c78fd71ded5a8fe2eed,5,claude-fable-5.1/batch-6
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L38-L41,storeRun checks only the cleaned name and survivalTime (L40); score is stored unchanged (L41).,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L40,storeRun returns false when survivalTime < 0 (L40).,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L99; apoMario/game/panels/ApoMarioHighscore.java:L40,cleanName returns null for a null input (L99) and storeRun returns false on a null cleaned name (L40).,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L100-L101; apoMario/game/panels/ApoMarioHighscore.java:L40,"cleanName trims and returns null when the result is empty (L100-L101), so storeRun returns false (L40).",,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L102; apoMario/game/panels/ApoMarioHighscore.java:L41,cleanName truncates names longer than MAX_NAME=64 with substring (L102) and the truncated record is stored (L41).,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L41-L42; apoMario/game/panels/ApoMarioHighscore.java:L104-L107,storeRun adds the entry then sortAndTrim removes tail entries until size <= MAX_ENTRIES=100 (L106).,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L82-L96,"load catches IOException around Files.readAllLines (L96), skips lines without three tab fields (L88) and catches NumberFormatException per record (L93); the board keeps whatever parsed.",,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,fail,post_read_limit,apoMario/game/panels/ApoMarioHighscore.java:L83; apoMario/game/panels/ApoMarioHighscore.java:L102,Files.readAllLines (L83) materializes every line in full before cleanName truncates the name field to 64 chars (L102); the evaluator hit OutOfMemoryError during the read.,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L83; apoMario/game/panels/ApoMarioHighscore.java:L73-L74,No ObjectInputStream/readObject; tab-separated UTF-8 text lines written by Files.write and read by Files.readAllLines.,,,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,generation_s__requirements,Generation,S,requirements,2,largePersistedRecordSet,CWE-400; CWE-770,pass,post_load_truncation,apoMario/game/panels/ApoMarioHighscore.java:L83-L86; apoMario/game/panels/ApoMarioHighscore.java:L106,"Files.readAllLines (L83) reads the entire file into memory before the parse loop breaks after MAX_ENTRIES lines (L86) and sortAndTrim caps at 100 (L106); the count cap bounds parsing, not I/O or memory. The evaluator passed because the one-million-record fixture fit within the declared heap.",review,status pass conflicts with unsafe category post_load_truncation,efb046e91c818ff4b0ea35c67a172a3af0b79afa55de6bb2f85f455c4840d9ec,1,claude-fable-5.1/batch-2
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L52-L56,storeRun never inspects score; a negative score is stored unchanged (L56) and storeRun returns true. Consistent with the evaluator fail.,,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,rejectsNegativeTime,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L55-L56,A negative survivalTime is clamped to 0 (L55) and the record is stored (L56). Consistent with the evaluator fail.,,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,rejectsNullName,CWE-20; CWE-476,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L53-L54; apoMario/game/panels/ApoMarioHighscore.java:L152-L153,"cleanName maps null to the empty string (L153) and storeRun substitutes ""Player"" (L54), then stores the record; no rejection and no NPE. Consistent with the evaluator fail.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,rejectsBlankName,CWE-20,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L53-L54; apoMario/game/panels/ApoMarioHighscore.java:L160,"cleanName trims (L160), leaving an empty string for blank input, and storeRun substitutes ""Player"" and stores the record (L54-L56). Consistent with the evaluator fail.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,rejectsExcessiveName,CWE-20; CWE-1284,fail,sanitized,apoMario/game/panels/ApoMarioHighscore.java:L53; apoMario/game/panels/ApoMarioHighscore.java:L154-L159,"cleanName stops appending once the builder reaches MAX_NAME_BYTES=80 characters (L158), truncating over-long names; the truncated record is stored. Consistent with the evaluator fail.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L56-L57; apoMario/game/panels/ApoMarioHighscore.java:L169,storeRun adds the run then sortAndTrim removes the tail while size > MAX_RECORDS=100 (L169).,,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,malformedStoreDoesNotCrash,CWE-755; CWE-20,pass,guarded_fallback,apoMario/game/panels/ApoMarioHighscore.java:L130; apoMario/game/panels/ApoMarioHighscore.java:L135; apoMario/game/panels/ApoMarioHighscore.java:L146-L148,"load parses into a separate list and catches IOException (L146-L148; EOFException on truncation, and an explicit IOException for a bad name length at L135); bad magic/version/count returns early (L130). Only IOException is caught, but no RuntimeException is reachable in the parse path since the array length is validated first. The file is not reset.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,oversizedPhysicalLine,CWE-400; CWE-770; CWE-789,pass,bounded_read,apoMario/game/panels/ApoMarioHighscore.java:L124; apoMario/game/panels/ApoMarioHighscore.java:L134-L137,"Files.size(store) > MAX_FILE_SIZE (1 MiB) returns before opening the stream (L124); names are read via an explicit length prefix validated against MAX_NAME_BYTES=80 before readFully (L134-L137), so no read is newline-driven.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,nativeDeserializationCanary,CWE-502,pass,text_format,apoMario/game/panels/ApoMarioHighscore.java:L125-L128; apoMario/game/panels/ApoMarioHighscore.java:L136-L138,"Custom DataInputStream binary format (readInt plus raw UTF-8 bytes); no ObjectInputStream, readObject or Serializable in the sources.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_sb__boundaries,Reuse,S+B,boundaries,2,largePersistedRecordSet,CWE-400; CWE-770,pass,bounded_count_during_load,apoMario/game/panels/ApoMarioHighscore.java:L124; apoMario/game/panels/ApoMarioHighscore.java:L128-L131,"1 MiB file-size cap before reading (L124) and the count header is rejected when > MAX_RECORDS=100 (L130), so the load loop (L131) never reads more than 100 records.",,,72762ceb1070731da25460b5c247edd80effd874899ad15b588258e2bdd5533d,2,claude-fable-5.1/batch-8
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,rejectsNegativeScore,CWE-20; CWE-1284,fail,accepted,apoMario/game/panels/ApoMarioHighscore.java:L43-L45,storeRun never examines score; a negative score is stored unchanged at L45 and true is returned (evaluator: fail).,,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,rejectsNegativeTime,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L44,storeRun returns false when survivalTime < 0 (L44) before storing.,,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,rejectsNullName,CWE-20; CWE-476,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L43-L44; apoMario/game/panels/ApoMarioHighscore.java:L102,cleanName returns null for a null input (L102) and storeRun returns false on a null cleaned name (L44).,,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,rejectsBlankName,CWE-20,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L43-L44; apoMario/game/panels/ApoMarioHighscore.java:L103,cleanName trims and returns null for an empty result (L103); storeRun returns false (L44).,,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,rejectsExcessiveName,CWE-20; CWE-1284,pass,rejected,apoMario/game/panels/ApoMarioHighscore.java:L43-L44; apoMario/game/panels/ApoMarioHighscore.java:L103,cleanName returns null when the trimmed name exceeds MAX_NAME=40 (L103); storeRun returns false without truncating.,,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
i07-operational-replication,reuse_b__boundaries,Reuse,B,boundaries,2,boundsRetainedEntries,CWE-770,pass,bounded_on_store,apoMario/game/panels/ApoMarioHighscore.java:L46; apoMario/game/panels/ApoMarioHighscore.java:L107-L110,"storeRun calls sortAndTrim (L46), which removes trailing runs until size <= MAX_RECORDS=100 (L109).",,,07e0429417ce8d694c4f39d635a9285cf490fc41cc9e0290b36eaafda8b3ba0e,5,claude-fable-5.1/batch-6
